# ID   log(Xflux)   log(Xlum)   Xclass
       45361      -99.000000      -99.000000   -
       45402      -99.000000      -99.000000   -
       45414      -99.000000      -99.000000   -
       45472      -99.000000      -99.000000   -
       45474      -99.000000      -99.000000   -
       45492      -99.000000      -99.000000   -
       45532      -99.000000      -99.000000   -
       45592      -99.000000      -99.000000   -
       45597      -14.522879       43.041393   AGN
       45647      -99.000000      -99.000000   -
       45650      -99.000000      -99.000000   -
       45657      -99.000000      -99.000000   -
       45717      -99.000000      -99.000000   -
       45738      -99.000000      -99.000000   -
       45787      -99.000000      -99.000000   -
       45788      -99.000000      -99.000000   -
       45795      -13.970616       43.575188   AGN
       45802      -99.000000      -99.000000   -
       45940      -15.716699       41.029384   Galaxy
       45972      -99.000000      -99.000000   -
       46001      -99.000000      -99.000000   -
       46064      -99.000000      -99.000000   -
       46129      -99.000000      -99.000000   -
       46186      -99.000000      -99.000000   -
       46216      -99.000000      -99.000000   -
       46231      -99.000000      -99.000000   -
       46379      -99.000000      -99.000000   -
       46394      -99.000000      -99.000000   -
       46399      -99.000000      -99.000000   -
       46432      -99.000000      -99.000000   -
       46486      -99.000000      -99.000000   -
       46506      -99.000000      -99.000000   -
       46527      -99.000000      -99.000000   -
       46532      -99.000000      -99.000000   -
       46624      -99.000000      -99.000000   -
       46654      -99.000000      -99.000000   -
       46704      -99.000000      -99.000000   -
       46718      -99.000000      -99.000000   -
       46744      -99.000000      -99.000000   -
       46866      -99.000000      -99.000000   -
       46900      -99.000000      -99.000000   -
       46955      -99.000000      -99.000000   -
       47047      -99.000000      -99.000000   -
       47114      -99.000000      -99.000000   -
       47129      -99.000000      -99.000000   -
       47157      -12.954677       44.423246   AGN
       47185      -99.000000      -99.000000   -
       47386      -99.000000      -99.000000   -
       47397      -99.000000      -99.000000   -
       47535      -99.000000      -99.000000   -
       47576      -99.000000      -99.000000   -
       47638      -99.000000      -99.000000   -
       47656      -99.000000      -99.000000   -
       47666      -99.000000      -99.000000   -
       47710      -99.000000      -99.000000   -
       47734      -99.000000      -99.000000   -
       47868      -99.000000      -99.000000   -
       47870      -99.000000      -99.000000   -
       47878      -99.000000      -99.000000   -
       47880      -99.000000      -99.000000   -
       47980      -99.000000      -99.000000   -
       48136      -99.000000      -99.000000   -
       48194      -99.000000      -99.000000   -
       48202      -99.000000      -99.000000   -
       48318      -99.000000      -99.000000   -
       48413      -99.000000      -99.000000   -
       48444      -99.000000      -99.000000   -
       48525      -99.000000      -99.000000   -
       48584      -99.000000      -99.000000   -
       48623      -99.000000      -99.000000   -
       48802      -99.000000      -99.000000   -
